"Estacion","Fecha inicial","Fecha final","PM2.5"
"CAJICA - UMNG","2026-05-05 21:00","2026-05-05 21:59","10.98"
"CAJICA - UMNG","2026-05-05 21:00","2026-05-05 21:59","10.98"
"CAJICA - UMNG","2026-05-05 20:00","2026-05-05 20:59","8.06"
"CAJICA - UMNG","2026-05-05 20:00","2026-05-05 20:59","8.06"
"CAJICA - UMNG","2026-05-05 19:00","2026-05-05 19:59","5.32"
"CAJICA - UMNG","2026-05-05 19:00","2026-05-05 19:59","5.32"
"CAJICA - UMNG","2026-05-05 18:00","2026-05-05 18:59","4.61"
"CAJICA - UMNG","2026-05-05 18:00","2026-05-05 18:59","4.61"
"CAJICA - UMNG","2026-05-05 17:00","2026-05-05 17:59","4.48"
"CAJICA - UMNG","2026-05-05 17:00","2026-05-05 17:59","4.48"
"CAJICA - UMNG","2026-05-05 16:00","2026-05-05 16:59","4.85"
"CAJICA - UMNG","2026-05-05 16:00","2026-05-05 16:59","4.85"
"CAJICA - UMNG","2026-05-05 15:00","2026-05-05 15:59","4.61"
"CAJICA - UMNG","2026-05-05 15:00","2026-05-05 15:59","4.61"
"CAJICA - UMNG","2026-05-05 14:00","2026-05-05 14:59","4.15"
"CAJICA - UMNG","2026-05-05 14:00","2026-05-05 14:59","4.15"
"CAJICA - UMNG","2026-05-05 13:00","2026-05-05 13:59","4.14"
"CAJICA - UMNG","2026-05-05 13:00","2026-05-05 13:59","4.14"
"CAJICA - UMNG","2026-05-05 12:00","2026-05-05 12:59","4.18"
"CAJICA - UMNG","2026-05-05 12:00","2026-05-05 12:59","4.18"
"CAJICA - UMNG","2026-05-05 11:00","2026-05-05 11:59","7.12"
"CAJICA - UMNG","2026-05-05 11:00","2026-05-05 11:59","7.12"
"CAJICA - UMNG","2026-05-05 10:00","2026-05-05 10:59","12.78"
"CAJICA - UMNG","2026-05-05 10:00","2026-05-05 10:59","12.78"
"CAJICA - UMNG","2026-05-05 09:00","2026-05-05 09:59","14.96"
"CAJICA - UMNG","2026-05-05 09:00","2026-05-05 09:59","14.96"
"CAJICA - UMNG","2026-05-05 08:00","2026-05-05 08:59","14.03"
"CAJICA - UMNG","2026-05-05 08:00","2026-05-05 08:59","14.03"
"CAJICA - UMNG","2026-05-05 07:00","2026-05-05 07:59","14.44"
"CAJICA - UMNG","2026-05-05 07:00","2026-05-05 07:59","14.44"
"CAJICA - UMNG","2026-05-05 06:00","2026-05-05 06:59","14.82"
"CAJICA - UMNG","2026-05-05 06:00","2026-05-05 06:59","14.82"
"CAJICA - UMNG","2026-05-05 05:00","2026-05-05 05:59","14.0"
"CAJICA - UMNG","2026-05-05 05:00","2026-05-05 05:59","14.0"
"CAJICA - UMNG","2026-05-05 04:00","2026-05-05 04:59","11.59"
"CAJICA - UMNG","2026-05-05 04:00","2026-05-05 04:59","11.59"
"CAJICA - UMNG","2026-05-05 03:00","2026-05-05 03:59","9.85"
"CAJICA - UMNG","2026-05-05 03:00","2026-05-05 03:59","9.85"
"CAJICA - UMNG","2026-05-05 02:00","2026-05-05 02:59","9.51"
"CAJICA - UMNG","2026-05-05 02:00","2026-05-05 02:59","9.51"
"CAJICA - UMNG","2026-05-05 01:00","2026-05-05 01:59","10.82"
"CAJICA - UMNG","2026-05-05 01:00","2026-05-05 01:59","10.82"
"CAJICA - UMNG","2026-05-05 00:00","2026-05-05 00:59","11.57"
"CAJICA - UMNG","2026-05-05 00:00","2026-05-05 00:59","11.57"
"CAJICA - UMNG","2026-05-04 23:00","2026-05-04 23:59","9.56"
"CAJICA - UMNG","2026-05-04 23:00","2026-05-04 23:59","9.56"
"CAJICA - UMNG","2026-05-04 22:00","2026-05-04 22:59","7.38"
"CAJICA - UMNG","2026-05-04 22:00","2026-05-04 22:59","7.38"
"CAJICA - UMNG","2026-05-04 21:00","2026-05-04 21:59","5.12"
"CAJICA - UMNG","2026-05-04 21:00","2026-05-04 21:59","5.12"
"CAJICA - UMNG","2026-05-04 20:00","2026-05-04 20:59","4.04"
"CAJICA - UMNG","2026-05-04 20:00","2026-05-04 20:59","4.04"
"CAJICA - UMNG","2026-05-04 19:00","2026-05-04 19:59","4.14"
"CAJICA - UMNG","2026-05-04 19:00","2026-05-04 19:59","4.14"
"CAJICA - UMNG","2026-05-04 18:00","2026-05-04 18:59","3.99"
"CAJICA - UMNG","2026-05-04 18:00","2026-05-04 18:59","3.99"
"CAJICA - UMNG","2026-05-04 17:00","2026-05-04 17:59","4.5"
"CAJICA - UMNG","2026-05-04 17:00","2026-05-04 17:59","4.5"
"CAJICA - UMNG","2026-05-04 16:00","2026-05-04 16:59","5.35"
"CAJICA - UMNG","2026-05-04 16:00","2026-05-04 16:59","5.35"
"CAJICA - UMNG","2026-05-04 15:00","2026-05-04 15:59","4.29"
"CAJICA - UMNG","2026-05-04 15:00","2026-05-04 15:59","4.29"
"CAJICA - UMNG","2026-05-04 14:00","2026-05-04 14:59","3.43"
"CAJICA - UMNG","2026-05-04 14:00","2026-05-04 14:59","3.43"
"CAJICA - UMNG","2026-05-04 13:00","2026-05-04 13:59","3.71"
"CAJICA - UMNG","2026-05-04 13:00","2026-05-04 13:59","3.71"
"CAJICA - UMNG","2026-05-04 12:00","2026-05-04 12:59","4.22"
"CAJICA - UMNG","2026-05-04 12:00","2026-05-04 12:59","4.22"
"CAJICA - UMNG","2026-05-04 11:00","2026-05-04 11:59","6.15"
"CAJICA - UMNG","2026-05-04 11:00","2026-05-04 11:59","6.15"
"CAJICA - UMNG","2026-05-04 10:00","2026-05-04 10:59","8.15"
"CAJICA - UMNG","2026-05-04 10:00","2026-05-04 10:59","8.15"
"CAJICA - UMNG","2026-05-04 09:00","2026-05-04 09:59","10.24"
"CAJICA - UMNG","2026-05-04 09:00","2026-05-04 09:59","10.24"
"CAJICA - UMNG","2026-05-04 08:00","2026-05-04 08:59","10.8"
"CAJICA - UMNG","2026-05-04 08:00","2026-05-04 08:59","10.8"
"CAJICA - UMNG","2026-05-04 07:00","2026-05-04 07:59","9.9"
"CAJICA - UMNG","2026-05-04 07:00","2026-05-04 07:59","9.9"
"CAJICA - UMNG","2026-05-04 06:00","2026-05-04 06:59","9.82"
"CAJICA - UMNG","2026-05-04 06:00","2026-05-04 06:59","9.82"
"CAJICA - UMNG","2026-05-04 05:00","2026-05-04 05:59","10.01"
"CAJICA - UMNG","2026-05-04 05:00","2026-05-04 05:59","10.01"
"CAJICA - UMNG","2026-05-04 04:00","2026-05-04 04:59","10.41"
"CAJICA - UMNG","2026-05-04 04:00","2026-05-04 04:59","10.41"
"CAJICA - UMNG","2026-05-04 03:00","2026-05-04 03:59","9.51"
"CAJICA - UMNG","2026-05-04 03:00","2026-05-04 03:59","9.51"
"CAJICA - UMNG","2026-05-04 02:00","2026-05-04 02:59","8.29"
"CAJICA - UMNG","2026-05-04 02:00","2026-05-04 02:59","8.29"
"CAJICA - UMNG","2026-05-04 01:00","2026-05-04 01:59","8.7"
"CAJICA - UMNG","2026-05-04 01:00","2026-05-04 01:59","8.7"
"CAJICA - UMNG","2026-05-04 00:00","2026-05-04 00:59","8.39"
"CAJICA - UMNG","2026-05-04 00:00","2026-05-04 00:59","8.39"
"CAJICA - UMNG","2026-05-03 23:00","2026-05-03 23:59","5.98"
"CAJICA - UMNG","2026-05-03 22:00","2026-05-03 22:59","4.66"
"CAJICA - UMNG","2026-05-03 21:00","2026-05-03 21:59","4.04"
"CAJICA - UMNG","2026-05-03 20:00","2026-05-03 20:59","3.18"
"CAJICA - UMNG","2026-05-03 19:00","2026-05-03 19:59","2.63"
"CAJICA - UMNG","2026-05-03 18:00","2026-05-03 18:59","2.12"
"CAJICA - UMNG","2026-05-03 17:00","2026-05-03 17:59","2.33"
"CAJICA - UMNG","2026-05-03 16:00","2026-05-03 16:59","2.39"
"CAJICA - UMNG","2026-05-03 15:00","2026-05-03 15:59","1.95"
"CAJICA - UMNG","2026-05-03 14:00","2026-05-03 14:59","1.62"
"CAJICA - UMNG","2026-05-03 13:00","2026-05-03 13:59","2.24"
"CAJICA - UMNG","2026-05-03 12:00","2026-05-03 12:59","5.44"
"CAJICA - UMNG","2026-05-03 11:00","2026-05-03 11:59","18.2"
"CAJICA - UMNG","2026-05-03 10:00","2026-05-03 10:59","31.61"
"CAJICA - UMNG","2026-05-03 09:00","2026-05-03 09:59","29.27"
"CAJICA - UMNG","2026-05-03 08:00","2026-05-03 08:59","20.23"
"CAJICA - UMNG","2026-05-03 07:00","2026-05-03 07:59","13.37"
"CAJICA - UMNG","2026-05-03 06:00","2026-05-03 06:59","11.17"
"CAJICA - UMNG","2026-05-03 05:00","2026-05-03 05:59","15.35"
"CAJICA - UMNG","2026-05-03 04:00","2026-05-03 04:59","15.91"
"CAJICA - UMNG","2026-05-03 03:00","2026-05-03 03:59","12.81"
"CAJICA - UMNG","2026-05-03 02:00","2026-05-03 02:59","10.69"
"CAJICA - UMNG","2026-05-03 01:00","2026-05-03 01:59","10.48"
"CAJICA - UMNG","2026-05-03 00:00","2026-05-03 00:59","10.72"
"CAJICA - UMNG","2026-05-02 23:00","2026-05-02 23:59","8.71"
"CAJICA - UMNG","2026-05-02 22:00","2026-05-02 22:59","7.64"
"CAJICA - UMNG","2026-05-02 21:00","2026-05-02 21:59","6.52"
"CAJICA - UMNG","2026-05-02 20:00","2026-05-02 20:59","5.31"
"CAJICA - UMNG","2026-05-02 19:00","2026-05-02 19:59","4.49"
"CAJICA - UMNG","2026-05-02 18:00","2026-05-02 18:59","3.94"
"CAJICA - UMNG","2026-05-02 17:00","2026-05-02 17:59","4.12"
"CAJICA - UMNG","2026-05-02 16:00","2026-05-02 16:59","4.34"
"CAJICA - UMNG","2026-05-02 15:00","2026-05-02 15:59","4.1"
"CAJICA - UMNG","2026-05-02 14:00","2026-05-02 14:59","4.22"
"CAJICA - UMNG","2026-05-02 13:00","2026-05-02 13:59","5.9"
"CAJICA - UMNG","2026-05-02 12:00","2026-05-02 12:59","9.02"
"CAJICA - UMNG","2026-05-02 11:00","2026-05-02 11:59","10.89"
"CAJICA - UMNG","2026-05-02 10:00","2026-05-02 10:59","12.2"
"CAJICA - UMNG","2026-05-02 09:00","2026-05-02 09:59","13.66"
"CAJICA - UMNG","2026-05-02 08:00","2026-05-02 08:59","13.44"
"CAJICA - UMNG","2026-05-02 07:00","2026-05-02 07:59","12.03"
"CAJICA - UMNG","2026-05-02 06:00","2026-05-02 06:59","11.73"
"CAJICA - UMNG","2026-05-02 05:00","2026-05-02 05:59","12.03"
"CAJICA - UMNG","2026-05-02 04:00","2026-05-02 04:59","10.6"
"CAJICA - UMNG","2026-05-02 03:00","2026-05-02 03:59","9.44"
"CAJICA - UMNG","2026-05-02 02:00","2026-05-02 02:59","9.53"
"CAJICA - UMNG","2026-05-02 01:00","2026-05-02 01:59","9.21"
"CAJICA - UMNG","2026-05-02 00:00","2026-05-02 00:59","7.95"
"CAJICA - UMNG","2026-05-01 23:00","2026-05-01 23:59","7.56"
"CAJICA - UMNG","2026-05-01 22:00","2026-05-01 22:59","8.76"
"CAJICA - UMNG","2026-05-01 21:00","2026-05-01 21:59","7.56"
"CAJICA - UMNG","2026-05-01 20:00","2026-05-01 20:59","5.08"
"CAJICA - UMNG","2026-05-01 19:00","2026-05-01 19:59","4.36"
"CAJICA - UMNG","2026-05-01 18:00","2026-05-01 18:59","4.66"
"CAJICA - UMNG","2026-05-01 17:00","2026-05-01 17:59","4.85"
"CAJICA - UMNG","2026-05-01 16:00","2026-05-01 16:59","4.14"
"CAJICA - UMNG","2026-05-01 15:00","2026-05-01 15:59","3.81"
"CAJICA - UMNG","2026-05-01 14:00","2026-05-01 14:59","3.95"
"CAJICA - UMNG","2026-05-01 13:00","2026-05-01 13:59","4.15"
"CAJICA - UMNG","2026-05-01 12:00","2026-05-01 12:59","4.97"
"CAJICA - UMNG","2026-05-01 11:00","2026-05-01 11:59","9.0"
"CAJICA - UMNG","2026-05-01 10:00","2026-05-01 10:59","17.06"
"CAJICA - UMNG","2026-05-01 09:00","2026-05-01 09:59","23.94"
"CAJICA - UMNG","2026-05-01 08:00","2026-05-01 08:59","28.69"
"CAJICA - UMNG","2026-05-01 07:00","2026-05-01 07:59","26.78"
"CAJICA - UMNG","2026-05-01 06:00","2026-05-01 06:59","22.54"
"CAJICA - UMNG","2026-05-01 05:00","2026-05-01 05:59","20.72"
"CAJICA - UMNG","2026-05-01 04:00","2026-05-01 04:59","15.45"
"CAJICA - UMNG","2026-05-01 03:00","2026-05-01 03:59","12.75"
"CAJICA - UMNG","2026-05-01 02:00","2026-05-01 02:59","12.84"
"CAJICA - UMNG","2026-05-01 01:00","2026-05-01 01:59","11.4"
"CAJICA - UMNG","2026-05-01 00:00","2026-05-01 00:59","8.28"
"CAJICA - UMNG","2026-04-30 23:00","2026-04-30 23:59","7.38"
"CAJICA - UMNG","2026-04-30 22:00","2026-04-30 22:59","8.65"
"CAJICA - UMNG","2026-04-30 21:00","2026-04-30 21:59","8.82"
"CAJICA - UMNG","2026-04-30 20:00","2026-04-30 20:59","7.39"
"CAJICA - UMNG","2026-04-30 19:00","2026-04-30 19:59","4.86"
"CAJICA - UMNG","2026-04-30 18:00","2026-04-30 18:59","3.72"
"CAJICA - UMNG","2026-04-30 17:00","2026-04-30 17:59","3.28"
"CAJICA - UMNG","2026-04-30 16:00","2026-04-30 16:59","3.0"
"CAJICA - UMNG","2026-04-30 15:00","2026-04-30 15:59","2.89"
"CAJICA - UMNG","2026-04-30 14:00","2026-04-30 14:59","2.91"
"CAJICA - UMNG","2026-04-30 13:00","2026-04-30 13:59","3.01"
"CAJICA - UMNG","2026-04-30 12:00","2026-04-30 12:59","3.01"
"CAJICA - UMNG","2026-04-30 11:00","2026-04-30 11:59","3.16"
"CAJICA - UMNG","2026-04-30 10:00","2026-04-30 10:59","5.57"
"CAJICA - UMNG","2026-04-30 09:00","2026-04-30 09:59","8.26"
"CAJICA - UMNG","2026-04-30 08:00","2026-04-30 08:59","11.67"
"CAJICA - UMNG","2026-04-30 07:00","2026-04-30 07:59","15.3"
"CAJICA - UMNG","2026-04-30 06:00","2026-04-30 06:59","13.53"
"CAJICA - UMNG","2026-04-30 05:00","2026-04-30 05:59","12.16"
"CAJICA - UMNG","2026-04-30 04:00","2026-04-30 04:59","11.85"
"CAJICA - UMNG","2026-04-30 03:00","2026-04-30 03:59","10.86"
"CAJICA - UMNG","2026-04-30 02:00","2026-04-30 02:59","10.2"
"CAJICA - UMNG","2026-04-30 01:00","2026-04-30 01:59","8.7"
"CAJICA - UMNG","2026-04-30 00:00","2026-04-30 00:59","8.11"
"CAJICA - UMNG","2026-04-29 23:00","2026-04-29 23:59","10.16"
"CAJICA - UMNG","2026-04-29 22:00","2026-04-29 22:59","10.29"
"CAJICA - UMNG","2026-04-29 21:00","2026-04-29 21:59","7.67"
"CAJICA - UMNG","2026-04-29 20:00","2026-04-29 20:59","5.48"
"CAJICA - UMNG","2026-04-29 19:00","2026-04-29 19:59","3.57"
"CAJICA - UMNG","2026-04-29 18:00","2026-04-29 18:59","3.55"
"CAJICA - UMNG","2026-04-29 17:00","2026-04-29 17:59","4.08"
"CAJICA - UMNG","2026-04-29 16:00","2026-04-29 16:59","4.5"
"CAJICA - UMNG","2026-04-29 15:00","2026-04-29 15:59","4.07"
"CAJICA - UMNG","2026-04-29 14:00","2026-04-29 14:59","3.71"
"CAJICA - UMNG","2026-04-29 13:00","2026-04-29 13:59","3.78"
"CAJICA - UMNG","2026-04-29 12:00","2026-04-29 12:59","2.98"
"CAJICA - UMNG","2026-04-29 11:00","2026-04-29 11:59","3.15"
"CAJICA - UMNG","2026-04-29 10:00","2026-04-29 10:59","4.02"
"CAJICA - UMNG","2026-04-29 09:00","2026-04-29 09:59","6.12"
"CAJICA - UMNG","2026-04-29 08:00","2026-04-29 08:59","11.75"
"CAJICA - UMNG","2026-04-29 07:00","2026-04-29 07:59","16.45"
"CAJICA - UMNG","2026-04-29 06:00","2026-04-29 06:59","16.83"
"CAJICA - UMNG","2026-04-29 05:00","2026-04-29 05:59","14.16"
"CAJICA - UMNG","2026-04-29 04:00","2026-04-29 04:59","12.16"
"CAJICA - UMNG","2026-04-29 03:00","2026-04-29 03:59","11.9"
"CAJICA - UMNG","2026-04-29 02:00","2026-04-29 02:59","10.88"
"CAJICA - UMNG","2026-04-29 01:00","2026-04-29 01:59","10.48"
"CAJICA - UMNG","2026-04-29 00:00","2026-04-29 00:59","10.91"
"CAJICA - UMNG","2026-04-28 23:00","2026-04-28 23:59","10.34"
"CAJICA - UMNG","2026-04-28 22:00","2026-04-28 22:59","16.36"
"CAJICA - UMNG","2026-04-28 21:00","2026-04-28 21:59","22.07"
"CAJICA - UMNG","2026-04-28 20:00","2026-04-28 20:59","16.65"
"CAJICA - UMNG","2026-04-28 19:00","2026-04-28 19:59","10.45"
"CAJICA - UMNG","2026-04-28 18:00","2026-04-28 18:59","10.37"
"CAJICA - UMNG","2026-04-28 17:00","2026-04-28 17:59","14.84"
"CAJICA - UMNG","2026-04-28 16:00","2026-04-28 16:59","14.2"
"CAJICA - UMNG","2026-04-28 15:00","2026-04-28 15:59","7.05"
"CAJICA - UMNG","2026-04-28 14:00","2026-04-28 14:59","3.79"
"CAJICA - UMNG","2026-04-28 13:00","2026-04-28 13:59","4.79"
"CAJICA - UMNG","2026-04-28 12:00","2026-04-28 12:59","10.14"
"CAJICA - UMNG","2026-04-28 11:00","2026-04-28 11:59","18.47"
"CAJICA - UMNG","2026-04-28 10:00","2026-04-28 10:59","23.23"
"CAJICA - UMNG","2026-04-28 09:00","2026-04-28 09:59","26.92"
"CAJICA - UMNG","2026-04-28 08:00","2026-04-28 08:59","27.98"
"CAJICA - UMNG","2026-04-28 07:00","2026-04-28 07:59","24.54"
"CAJICA - UMNG","2026-04-28 06:00","2026-04-28 06:59","27.23"
"CAJICA - UMNG","2026-04-28 05:00","2026-04-28 05:59","31.3"
"CAJICA - UMNG","2026-04-28 04:00","2026-04-28 04:59","27.18"
"CAJICA - UMNG","2026-04-28 03:00","2026-04-28 03:59","22.41"
"CAJICA - UMNG","2026-04-28 02:00","2026-04-28 02:59","22.46"
"CAJICA - UMNG","2026-04-28 01:00","2026-04-28 01:59","23.83"
"CAJICA - UMNG","2026-04-28 00:00","2026-04-28 00:59","24.92"
"CAJICA - UMNG","2026-04-27 23:00","2026-04-27 23:59","24.09"
"CAJICA - UMNG","2026-04-27 22:00","2026-04-27 22:59","20.94"
"CAJICA - UMNG","2026-04-27 21:00","2026-04-27 21:59","19.86"
"CAJICA - UMNG","2026-04-27 20:00","2026-04-27 20:59","17.0"
"CAJICA - UMNG","2026-04-27 19:00","2026-04-27 19:59","12.42"
"CAJICA - UMNG","2026-04-27 18:00","2026-04-27 18:59","12.42"
"CAJICA - UMNG","2026-04-27 17:00","2026-04-27 17:59","18.0"
"CAJICA - UMNG","2026-04-27 16:00","2026-04-27 16:59","22.96"
"CAJICA - UMNG","2026-04-27 15:00","2026-04-27 15:59","20.49"
"CAJICA - UMNG","2026-04-27 14:00","2026-04-27 14:59","13.54"
"CAJICA - UMNG","2026-04-27 13:00","2026-04-27 13:59","7.83"
"CAJICA - UMNG","2026-04-27 12:00","2026-04-27 12:59","5.65"
"CAJICA - UMNG","2026-04-27 11:00","2026-04-27 11:59","7.99"
"CAJICA - UMNG","2026-04-27 10:00","2026-04-27 10:59","14.46"
"CAJICA - UMNG","2026-04-27 09:00","2026-04-27 09:59","15.01"
"CAJICA - UMNG","2026-04-27 08:00","2026-04-27 08:59","13.84"
"CAJICA - UMNG","2026-04-27 07:00","2026-04-27 07:59","16.92"
"CAJICA - UMNG","2026-04-27 06:00","2026-04-27 06:59","15.1"
"CAJICA - UMNG","2026-04-27 05:00","2026-04-27 05:59","13.82"
"CAJICA - UMNG","2026-04-27 04:00","2026-04-27 04:59","13.59"
"CAJICA - UMNG","2026-04-27 03:00","2026-04-27 03:59","13.36"
"CAJICA - UMNG","2026-04-27 02:00","2026-04-27 02:59","12.71"
"CAJICA - UMNG","2026-04-27 01:00","2026-04-27 01:59","11.85"
"CAJICA - UMNG","2026-04-27 00:00","2026-04-27 00:59","12.7"
"CAJICA - UMNG","2026-04-26 23:00","2026-04-26 23:59","11.02"
"CAJICA - UMNG","2026-04-26 22:00","2026-04-26 22:59","9.84"
"CAJICA - UMNG","2026-04-26 21:00","2026-04-26 21:59","9.22"
"CAJICA - UMNG","2026-04-26 20:00","2026-04-26 20:59","8.61"
"CAJICA - UMNG","2026-04-26 19:00","2026-04-26 19:59","8.29"
"CAJICA - UMNG","2026-04-26 18:00","2026-04-26 18:59","8.18"
"CAJICA - UMNG","2026-04-26 17:00","2026-04-26 17:59","7.96"
"CAJICA - UMNG","2026-04-26 16:00","2026-04-26 16:59","7.8"
"CAJICA - UMNG","2026-04-26 15:00","2026-04-26 15:59","7.91"
"CAJICA - UMNG","2026-04-26 14:00","2026-04-26 14:59","8.74"
"CAJICA - UMNG","2026-04-26 13:00","2026-04-26 13:59","9.0"
"CAJICA - UMNG","2026-04-26 12:00","2026-04-26 12:59","9.38"
"CAJICA - UMNG","2026-04-26 11:00","2026-04-26 11:59","11.3"
"CAJICA - UMNG","2026-04-26 10:00","2026-04-26 10:59","14.51"
"CAJICA - UMNG","2026-04-26 09:00","2026-04-26 09:59","23.54"
"CAJICA - UMNG","2026-04-26 08:00","2026-04-26 08:59","24.52"
"CAJICA - UMNG","2026-04-26 07:00","2026-04-26 07:59","13.48"
"CAJICA - UMNG","2026-04-26 06:00","2026-04-26 06:59","8.13"
"CAJICA - UMNG","2026-04-26 05:00","2026-04-26 05:59","8.85"
"CAJICA - UMNG","2026-04-26 04:00","2026-04-26 04:59","10.31"
"CAJICA - UMNG","2026-04-26 03:00","2026-04-26 03:59","10.53"
"CAJICA - UMNG","2026-04-26 02:00","2026-04-26 02:59","10.32"
"CAJICA - UMNG","2026-04-26 01:00","2026-04-26 01:59","11.23"
"CAJICA - UMNG","2026-04-26 00:00","2026-04-26 00:59","12.37"
"CAJICA - UMNG","2026-04-25 23:00","2026-04-25 23:59","13.25"
"CAJICA - UMNG","2026-04-25 22:00","2026-04-25 22:59","12.74"
"CAJICA - UMNG","2026-04-25 21:00","2026-04-25 21:59","11.68"
"CAJICA - UMNG","2026-04-25 20:00","2026-04-25 20:59","10.91"
"CAJICA - UMNG","2026-04-25 19:00","2026-04-25 19:59","7.88"
"CAJICA - UMNG","2026-04-25 18:00","2026-04-25 18:59","5.08"
"CAJICA - UMNG","2026-04-25 17:00","2026-04-25 17:59","4.14"
"CAJICA - UMNG","2026-04-25 16:00","2026-04-25 16:59","4.01"
"CAJICA - UMNG","2026-04-25 15:00","2026-04-25 15:59","4.6"
"CAJICA - UMNG","2026-04-25 14:00","2026-04-25 14:59","5.47"
"CAJICA - UMNG","2026-04-25 13:00","2026-04-25 13:59","7.51"
"CAJICA - UMNG","2026-04-25 12:00","2026-04-25 12:59","10.01"
"CAJICA - UMNG","2026-04-25 11:00","2026-04-25 11:59","10.52"
"CAJICA - UMNG","2026-04-25 10:00","2026-04-25 10:59","10.52"
"CAJICA - UMNG","2026-04-25 09:00","2026-04-25 09:59","10.6"
"CAJICA - UMNG","2026-04-25 08:00","2026-04-25 08:59","12.0"
"CAJICA - UMNG","2026-04-25 07:00","2026-04-25 07:59","10.45"
"CAJICA - UMNG","2026-04-25 06:00","2026-04-25 06:59","7.37"
"CAJICA - UMNG","2026-04-25 05:00","2026-04-25 05:59","7.25"
"CAJICA - UMNG","2026-04-25 04:00","2026-04-25 04:59","8.41"
"CAJICA - UMNG","2026-04-25 03:00","2026-04-25 03:59","11.39"
"CAJICA - UMNG","2026-04-25 02:00","2026-04-25 02:59","13.21"
"CAJICA - UMNG","2026-04-25 01:00","2026-04-25 01:59","12.95"
"CAJICA - UMNG","2026-04-25 00:00","2026-04-25 00:59","13.08"
"CAJICA - UMNG","2026-04-24 23:00","2026-04-24 23:59","12.77"
"CAJICA - UMNG","2026-04-24 22:00","2026-04-24 22:59","11.54"
"CAJICA - UMNG","2026-04-24 21:00","2026-04-24 21:59","11.96"
"CAJICA - UMNG","2026-04-24 20:00","2026-04-24 20:59","12.1"
"CAJICA - UMNG","2026-04-24 19:00","2026-04-24 19:59","8.9"
"CAJICA - UMNG","2026-04-24 18:00","2026-04-24 18:59","5.8"
"CAJICA - UMNG","2026-04-24 17:00","2026-04-24 17:59","5.6"
"CAJICA - UMNG","2026-04-24 16:00","2026-04-24 16:59","6.08"
"CAJICA - UMNG","2026-04-24 15:00","2026-04-24 15:59","6.6"
"CAJICA - UMNG","2026-04-24 14:00","2026-04-24 14:59","9.89"
"CAJICA - UMNG","2026-04-24 13:00","2026-04-24 13:59","12.02"
"CAJICA - UMNG","2026-04-24 12:00","2026-04-24 12:59","11.95"
"CAJICA - UMNG","2026-04-24 11:00","2026-04-24 11:59","18.66"
"CAJICA - UMNG","2026-04-24 10:00","2026-04-24 10:59","24.15"
"CAJICA - UMNG","2026-04-24 09:00","2026-04-24 09:59","26.49"
"CAJICA - UMNG","2026-04-24 08:00","2026-04-24 08:59","28.59"
"CAJICA - UMNG","2026-04-24 07:00","2026-04-24 07:59","26.91"
"CAJICA - UMNG","2026-04-24 06:00","2026-04-24 06:59","26.51"
"CAJICA - UMNG","2026-04-24 05:00","2026-04-24 05:59","27.05"
"CAJICA - UMNG","2026-04-24 04:00","2026-04-24 04:59","23.13"
"CAJICA - UMNG","2026-04-24 03:00","2026-04-24 03:59","19.96"
"CAJICA - UMNG","2026-04-24 02:00","2026-04-24 02:59","20.74"
"CAJICA - UMNG","2026-04-24 01:00","2026-04-24 01:59","23.37"
"CAJICA - UMNG","2026-04-24 00:00","2026-04-24 00:59","25.24"
"CAJICA - UMNG","2026-04-23 23:00","2026-04-23 23:59","24.23"
"CAJICA - UMNG","2026-04-23 22:00","2026-04-23 22:59","21.14"
"CAJICA - UMNG","2026-04-23 21:00","2026-04-23 21:59","18.3"
"CAJICA - UMNG","2026-04-23 20:00","2026-04-23 20:59","18.19"
"CAJICA - UMNG","2026-04-23 19:00","2026-04-23 19:59","17.06"
"CAJICA - UMNG","2026-04-23 18:00","2026-04-23 18:59","15.46"
"CAJICA - UMNG","2026-04-23 17:00","2026-04-23 17:59","13.05"
"CAJICA - UMNG","2026-04-23 16:00","2026-04-23 16:59","9.42"
"CAJICA - UMNG","2026-04-23 15:00","2026-04-23 15:59","7.4"
"CAJICA - UMNG","2026-04-23 14:00","2026-04-23 14:59","9.56"
"CAJICA - UMNG","2026-04-23 13:00","2026-04-23 13:59","12.04"
"CAJICA - UMNG","2026-04-23 12:00","2026-04-23 12:59","11.74"
"CAJICA - UMNG","2026-04-23 11:00","2026-04-23 11:59","11.43"
"CAJICA - UMNG","2026-04-23 10:00","2026-04-23 10:59","12.75"
"CAJICA - UMNG","2026-04-23 09:00","2026-04-23 09:59","16.19"
"CAJICA - UMNG","2026-04-23 08:00","2026-04-23 08:59","18.2"
"CAJICA - UMNG","2026-04-23 07:00","2026-04-23 07:59","20.31"
"CAJICA - UMNG","2026-04-23 06:00","2026-04-23 06:59","24.59"
"CAJICA - UMNG","2026-04-23 05:00","2026-04-23 05:59","27.78"
"CAJICA - UMNG","2026-04-23 04:00","2026-04-23 04:59","27.06"
"CAJICA - UMNG","2026-04-23 03:00","2026-04-23 03:59","24.55"
"CAJICA - UMNG","2026-04-23 02:00","2026-04-23 02:59","21.52"
"CAJICA - UMNG","2026-04-23 01:00","2026-04-23 01:59","18.78"
"CAJICA - UMNG","2026-04-23 00:00","2026-04-23 00:59","19.38"
"CAJICA - UMNG","2026-04-22 23:00","2026-04-22 23:59","18.72"
"CAJICA - UMNG","2026-04-22 22:00","2026-04-22 22:59","19.51"
